CCI Price Index-CCI 5500/CCI 5000/CCI 3800,,,,,,,,,,,,,,,,,,,,
Name,CCI 5500,CCI 5500,CCI 5500,CCI 5500,CCI 5000,CCI 5000,CCI 5000,CCI 5000,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI Shanxi Low-sulphur,CCI Shanxi Low-sulphur,CCI Changzhi PCI,CCI Changzhi PCI
2024-11-08,853,119.3,0,0,753,105.31,0,0,502.22,61.9,0,0,681.53,84,0,0,1625,0,1090,0
2024-11-07,853,119.3,0,0,753,105.31,0,0,502.22,61.9,0,0,681.53,84,-4.05,-0.5,1625,-15,1090,0
2024-11-06,853,119.3,0,-0.84,753,105.31,0,-0.75,502.22,61.9,4.2,0,685.58,84.5,5.73,0,1640,0,1090,0
2024-11-05,853,120.14,-1,-0.48,753,106.06,-1,-0.44,498.02,61.9,-0.11,-0.1,679.85,84.5,0.95,0,1640,0,1090,0
2024-11-04,854,120.62,-1,0.54,754,106.5,-1,0.46,498.13,62,-2.91,-0.1,678.9,84.5,-2.86,0,1640,0,1090,0
2024-11-01,855,120.08,-1,-0.48,755,106.04,-1,-0.44,501.04,62.1,0.71,0,681.76,84.5,0.95,0,1640,0,1090,0
2024-10-31,856,120.56,-1,0.03,756,106.48,-1,0.01,500.33,62.1,-0.71,0,680.81,84.5,-0.95,0,1640,0,1090,0
2024-10-30,857,120.53,-1,0.19,757,106.47,-1,0.16,501.04,62.1,-1.4,0,681.76,84.5,-1.91,0,1640,0,1090,0
2024-10-29,858,120.34,0,-0.34,758,106.31,0,-0.3,502.44,62.1,1.4,0,683.67,84.5,1.91,0,1640,-35,1090,0
2024-10-28,858,120.68,0,0,758,106.61,0,0,501.04,62.1,-1.61,-0.2,681.76,84.5,-2.42,-0.3,1675,0,1090,0
2024-10-25,858,120.68,0,-0.17,758,106.61,0,-0.15,502.65,62.3,-4.93,-0.7,684.18,84.8,-7.1,-1,1675,0,1090,-30
2024-10-24,858,120.85,0,0.17,758,106.76,0,0.15,507.58,63,-0.72,0,691.28,85.8,-0.97,0,1675,-5,1120,-10
2024-10-23,858,120.68,0,0,758,106.61,0,0,508.3,63,0,0,692.25,85.8,0,0,1680,-45,1130,0
2024-10-22,858,120.68,0,-0.17,758,106.61,0,-0.15,508.3,63,0.72,0,692.25,85.8,0.97,0,1725,-42,1130,0
2024-10-21,858,120.85,1,-0.02,758,106.76,2,0.13,507.58,63,0.71,0,691.28,85.8,0.97,0,1767,0,1130,-20
2024-10-18,857,120.87,0,0.34,756,106.63,0,0.3,506.87,63,-1.43,0,690.31,85.8,-1.94,0,1767,0,1150,0
2024-10-17,857,120.53,-1,-0.32,756,106.33,-1,-0.29,508.3,63,0.72,0,692.25,85.8,0.97,0,1767,-26,1150,-10
2024-10-16,858,120.85,-2,-0.28,757,106.62,-2,-0.28,507.58,63,0,0,691.28,85.8,0,0,1793,0,1160,0
2024-10-15,860,121.13,-3,-0.94,759,106.9,-3,-0.88,507.58,63,6.14,0.5,691.28,85.8,2.91,0,1793,0,1160,0
2024-10-14,863,122.07,-2,-0.45,762,107.78,-2,-0.44,501.44,62.5,1.41,0,688.37,85.8,1.94,0,1793,0,1160,0
2024-10-12,865,122.52,-2,-0.28,764,108.22,-3,-0.42,500.03,62.5,0,0,686.43,85.8,0,0,1793,0,1160,30
2024-10-11,867,122.8,-2,-0.11,767,108.64,-3,-0.27,500.03,62.5,-1.41,0,686.43,85.8,-1.94,0,1793,0,1130,0
2024-10-10,869,122.91,-1,-0.49,770,108.91,-1,-0.45,501.44,62.5,1.41,0,688.37,85.8,1.94,0,1793,0,1130,80
2024-10-09,870,123.4,0,-0.18,771,109.36,-1,-0.3,500.03,62.5,0.71,0,686.43,85.8,0.97,0,1793,17,1050,50
2024-10-08,870,123.58,0,-0.71,772,109.66,0,-0.63,499.32,62.5,6.8,0.5,685.46,85.8,3.87,0,1776,67,1000,0
2024-09-30,870,124.29,0,-0.17,772,110.29,0,-0.15,492.52,62,0.7,0,681.59,85.8,0.97,0,1709,0,1000,0
2024-09-29,870,124.46,0,0.17,772,110.44,0,0.15,491.82,62,-0.7,0,680.62,85.8,-0.97,0,1709,31,1000,0
2024-09-27,870,124.29,0,0.18,772,110.29,-1,0.02,492.52,62,-0.7,0,681.59,85.8,-0.97,0,1678,0,1000,0
2024-09-26,870,124.11,0,0,773,110.27,0,0,493.22,62,0,0,682.56,85.8,0,0,1678,0,1000,0
2024-09-25,870,124.11,0,0.35,773,110.27,0,0.31,493.22,62,-1.4,0,682.56,85.8,-1.94,0,1678,20,1000,0
2024-09-24,870,123.76,0,0.36,773,109.96,0,0.31,494.62,62,-1.4,0,684.5,85.8,-1.93,0,1658,0,1000,0
2024-09-23,870,123.4,2,0.1,773,109.65,3,0.27,496.02,62,1.4,0,686.43,85.8,4.33,0.3,1658,31,1000,0
2024-09-20,868,123.3,3,0.78,770,109.38,3,0.74,494.62,62,0.2,0.2,682.1,85.5,2.07,0.5,1627,0,1000,20
2024-09-19,865,122.52,5,1.05,767,108.64,4,0.87,494.42,61.8,0.31,0.3,680.03,85,1.13,0.5,1627,0,980,0
2024-09-18,860,121.47,3,0.42,763,107.77,3,0.43,494.11,61.5,1.61,0.2,678.9,84.5,0,0,1627,0,980,20
2024-09-14,857,121.05,0,0,760,107.34,0,0,492.5,61.3,0,0,678.9,84.5,0,0,1627,0,960,0
2024-09-13,857,121.05,0,0.52,760,107.34,0,0.45,492.5,61.3,-2.08,0,678.9,84.5,-0.44,0.3,1627,0,960,0
2024-09-12,857,120.53,2,0.11,760,106.89,2,0.13,494.58,61.3,4.72,0.5,679.34,84.2,4.98,0.5,1627,0,960,0
2024-09-11,855,120.42,2,0.45,758,106.76,3,0.57,489.86,60.8,3.35,0.5,674.36,83.7,3.09,0.5,1627,0,960,-10
2024-09-10,853,119.97,5,0.53,755,106.19,6,0.7,486.51,60.3,4.71,0.5,671.27,83.2,4.16,0.4,1627,-18,970,-20
2024-09-09,848,119.44,3,0.09,749,105.49,4,0.26,481.8,59.8,4.43,0.3,667.11,82.8,2.81,0,1645,0,990,0
2024-09-06,845,119.35,2,0.45,745,105.23,3,0.58,477.37,59.5,0.27,0.2,664.3,82.8,0.54,0.3,1645,0,990,0
2024-09-05,843,118.9,0,0.17,742,104.65,2,0.42,477.1,59.3,0.13,0.1,663.76,82.5,3.09,0.5,1645,0,990,0
2024-09-04,843,118.73,0,0,740,104.23,0,0,476.97,59.2,0,0,660.67,82,4.03,0.5,1645,0,990,0
2024-09-03,843,118.73,0,-0.17,740,104.23,0,-0.14,476.97,59.2,0.67,0,656.64,81.5,3.34,0.3,1645,8,990,0
2024-09-02,843,118.9,0,-0.17,740,104.37,0,-0.15,476.3,59.2,0.67,0,653.3,81.2,0.91,0,1637,0,990,0
2024-08-30,843,119.07,0,0.5,740,104.52,0,0.44,475.63,59.2,-4.43,-0.3,652.39,81.2,-2.75,0,1637,0,990,0
2024-08-29,843,118.57,0,0,740,104.08,0,0,480.06,59.5,-4.03,-0.5,655.14,81.2,0,0,1637,7,990,0
2024-08-28,843,118.57,1,0.31,740,104.08,1,0.29,484.09,60,-0.68,0,655.14,81.2,-0.92,0,1630,18,990,20
2024-08-27,842,118.26,2,0.12,739,103.79,2,0.13,484.77,60,0.68,0,656.06,81.2,0.92,0,1612,-7,970,0
2024-08-26,840,118.14,1,0.47,737,103.66,1,0.43,484.09,60,-1.36,0,655.14,81.2,-1.83,0,1619,0,970,0
2024-08-23,839,117.67,0,-0.17,736,103.23,0,-0.14,485.45,60,0.68,0,656.97,81.2,0.91,0,1619,-5,970,0
2024-08-22,839,117.84,0,0,736,103.37,0,0,484.77,60,0,0,656.06,81.2,0,0,1624,-13,970,0
2024-08-21,839,117.84,0,0.17,736,103.37,-1,0,484.77,60,-1.49,-0.1,656.06,81.2,-0.91,0,1637,0,970,0
2024-08-20,839,117.67,-1,-0.14,737,103.37,-1,-0.14,486.26,60.1,0,0,656.97,81.2,0,0,1637,-55,970,0
2024-08-19,840,117.81,-2,0.21,738,103.51,-2,0.16,486.26,60.1,-2.03,0,656.97,81.2,-2.76,0,1692,0,970,0
2024-08-16,842,117.6,-2,-0.44,740,103.35,-2,-0.43,488.29,60.1,-0.95,-0.2,659.73,81.2,-1.51,-0.3,1692,-5,970,-30
2024-08-15,844,118.04,-1,-0.47,742,103.78,-2,-0.57,489.24,60.3,-0.25,-0.2,661.24,81.5,1.84,0,1697,0,1000,0
2024-08-14,845,118.51,-3,0.07,744,104.35,-3,0.02,489.49,60.5,-6.12,-0.5,659.4,81.5,-2.76,0,1697,-43,1000,-50
2024-08-13,848,118.44,-2,-0.11,747,104.33,-1,0.01,495.61,61,-4.75,-0.5,662.16,81.5,-0.92,0,1740,-8,1050,0
2024-08-12,850,118.55,-1,-0.3,748,104.32,-2,-0.43,500.36,61.5,0.69,0,663.08,81.5,0.92,0,1748,-18,1050,-30
2024-08-09,851,118.85,-2,-0.45,750,104.75,-3,-0.56,499.67,61.5,-0.93,-0.2,662.16,81.5,0.92,0,1766,-12,1080,0
2024-08-08,853,119.3,0,0.33,753,105.31,-1,0.15,500.6,61.7,-1.39,0,661.24,81.5,-1.84,0,1778,0,1080,0
2024-08-07,853,118.97,-2,-0.95,754,105.16,-1,-0.73,501.99,61.7,0.36,-0.3,663.08,81.5,3.68,0,1778,-12,1080,0
2024-08-06,855,119.92,0,0,755,105.89,0,0,501.63,62,0,0,659.4,81.5,0,0,1790,0,1080,0
2024-08-05,855,119.92,0,1.17,755,105.89,0,1.03,501.63,62,-4.9,0,659.4,81.5,-6.45,0,1790,-19,1080,0
2024-08-02,855,118.75,0,0.49,755,104.86,0,0.43,506.53,62,-2.11,0,665.85,81.5,-2.76,0,1809,-9,1080,0
2024-08-01,855,118.26,0,-0.33,755,104.43,0,-0.29,508.64,62,1.41,0,668.61,81.5,1.84,0,1818,0,1080,0
2024-07-31,855,118.59,0,0.5,755,104.72,-1,0.3,507.23,62,-2.11,0,666.77,81.5,-2.76,0,1818,-8,1080,-50
2024-07-30,855,118.09,-1,-0.14,756,104.42,-2,-0.28,509.34,62,0,0,669.53,81.5,4.11,0.5,1826,-26,1130,0
2024-07-29,856,118.23,0,0,758,104.7,0,0,509.34,62,0,0,665.42,81,0,0,1852,-23,1130,0
2024-07-26,856,118.23,0,-0.49,758,104.7,0,-0.43,509.34,62,2.11,0,665.42,81,2.74,0,1875,-5,1130,0
2024-07-25,856,118.72,0,0.81,758,105.13,0,0.72,507.23,62,-3.51,0,662.68,81,-2.1,0.3,1880,0,1130,0
2024-07-24,856,117.91,0,0,758,104.41,1,0.14,510.74,62,0,0,664.78,80.7,0,0,1880,-26,1130,0
2024-07-23,856,117.91,3,0.42,757,104.27,2,0.28,510.74,62,0,0,664.78,80.7,0,0,1906,0,1130,0
2024-07-22,853,117.49,0,0,755,103.99,0,0,510.74,62,0,0,664.78,80.7,0,0,1906,0,1130,0
2024-07-19,853,117.49,0,-0.17,755,103.99,0,-0.15,510.74,62,-0.94,-0.2,664.78,80.7,-1.56,-0.3,1906,0,1130,0
2024-07-18,853,117.66,0,0,755,104.14,0,0,511.68,62.2,0,0,666.34,81,0,0,1906,0,1130,0
2024-07-17,853,117.66,0,0,755,104.14,0,0,511.68,62.2,0,0,666.34,81,0,0,1906,0,1130,0
2024-07-16,853,117.66,-2,-0.27,755,104.14,0,0,511.68,62.2,0,0,666.34,81,0,0,1906,0,1130,0
2024-07-15,855,117.93,-1,-0.14,755,104.14,-1,-0.14,511.68,62.2,0,0,666.34,81,0,0,1906,-12,1130,0
2024-07-12,856,118.07,0,0.16,756,104.28,0,0.15,511.68,62.2,-0.7,0,666.34,81,-0.91,0,1918,0,1130,0
2024-07-11,856,117.91,1,0.14,756,104.13,1,0.14,512.38,62.2,0,0,667.25,81,0,0,1918,0,1130,0
2024-07-10,855,117.77,2,0.28,755,103.99,2,0.27,512.38,62.2,-2.48,-0.3,667.25,81,-1.65,-0.2,1918,0,1130,0
2024-07-09,853,117.49,3,0.41,753,103.72,4,0.55,514.86,62.5,-4.94,-0.6,668.9,81.2,-4.12,-0.5,1918,0,1130,0
2024-07-08,850,117.08,3,0.41,749,103.17,5,0.69,519.8,63.1,-1.65,-0.2,673.02,81.7,-2.47,-0.3,1918,0,1130,0
2024-07-05,847,116.67,0,0,744,102.48,0,0,521.45,63.3,0,0,675.49,82,-1.65,-0.2,1918,0,1130,0
2024-07-04,847,116.67,-2,-0.27,744,102.48,0,0,521.45,63.3,-4.12,-0.5,677.14,82.2,-4.12,-0.5,1918,0,1130,0
2024-07-03,849,116.94,-1,-0.14,744,102.48,-1,-0.14,525.57,63.8,-4.11,-0.5,681.26,82.7,-4.12,-0.5,1918,5,1130,0
2024-07-02,850,117.08,-2,-0.28,745,102.62,-3,-0.68,529.68,64.3,0,0,685.38,83.2,0,0,1913,8,1130,0
2024-07-01,852,117.36,-2,-0.43,748,103.3,-3,-0.29,529.68,64.3,0.72,0,685.38,83.2,-1.52,-0.3,1905,0,1130,0
2024-06-28,854,117.79,-4,-0.39,751,103.59,-4,-0.4,528.96,64.3,-0.72,0,686.9,83.5,-0.95,0,1905,0,1130,0
2024-06-27,858,118.18,-2,-0.44,755,103.99,-5,-0.84,529.68,64.3,0.72,0,687.85,83.5,0.95,0,1905,0,1130,0
2024-06-26,860,118.62,-5,-0.69,760,104.83,-5,-0.69,528.96,64.3,2.47,0.3,686.9,83.5,0,0,1905,-7,1130,0
2024-06-25,865,119.31,-3,-0.41,765,105.52,-4,-0.55,526.49,64,0,0,686.9,83.5,0,0,1912,0,1130,0
2024-06-24,868,119.72,-3,-0.42,769,106.07,-2,-0.27,526.49,64,0,0,686.9,83.5,0,0,1912,0,1130,0
2024-06-21,871,120.14,-3,-0.41,771,106.34,-1,-0.14,526.49,64,0,0,686.9,83.5,0,0,1912,19,1130,0
2024-06-20,874,120.55,0,-0.17,772,106.48,-1,-0.29,526.49,64,0.72,0,686.9,83.5,0.94,0,1893,0,1130,-20
2024-06-19,874,120.72,-1,-0.14,773,106.77,-2,-0.27,525.77,64,0,0,685.96,83.5,0,0,1893,0,1150,0
2024-06-18,875,120.86,-2,-0.27,775,107.04,-2,-0.28,525.77,64,0,0,685.96,83.5,0,0,1893,0,1150,0
2024-06-17,877,121.13,0,0,777,107.32,-2,-0.28,525.77,64,0,0,685.96,83.5,0,0,1893,0,1150,0
2024-06-14,877,121.13,-1,-0.14,779,107.6,0,0,525.77,64,-2.46,-0.3,685.96,83.5,-5.75,-0.7,1893,0,1150,0
2024-06-13,878,121.27,0,0,779,107.6,-1,-0.13,528.23,64.3,-5.75,-0.7,691.71,84.2,-6.57,-0.8,1893,0,1150,0
2024-06-12,878,121.27,0,0,780,107.73,0,0,533.98,65,-8.22,-1,698.28,85,-6.58,-0.8,1893,-50,1150,0
2024-06-11,878,121.27,-2,-0.45,780,107.73,0,-0.15,542.2,66,-3.35,-0.5,704.86,85.8,-2.31,-0.4,1943,0,1150,0
2024-06-07,880,121.72,0,0.17,780,107.88,0,0.15,545.55,66.5,-0.75,0,707.17,86.2,-0.97,0,1943,0,1150,0
2024-06-06,880,121.55,0,-0.17,780,107.73,0,-0.15,546.3,66.5,-0.89,-0.2,708.14,86.2,0.97,0,1943,-51,1150,0
2024-06-05,880,121.72,0,0,780,107.88,-2,-0.28,547.19,66.7,-6.57,-0.8,707.17,86.2,-6.56,-0.8,1994,0,1150,0
2024-06-04,880,121.72,-2,-0.27,782,108.16,0,0,553.76,67.5,-2.46,-0.3,713.73,87,0,0,1994,0,1150,0
2024-06-03,882,121.99,0,0,782,108.16,0,0,556.22,67.8,-4.1,-0.5,713.73,87,0,0,1994,0,1150,0
2024-05-31,882,121.99,0,0.17,782,108.16,-1,0.01,560.32,68.3,-0.77,0,713.73,87,-0.98,0,1994,0,1150,0
2024-05-30,882,121.82,-3,-0.42,783,108.15,0,0,561.09,68.3,0,0,714.71,87,0,0,1994,0,1150,0
2024-05-29,885,122.24,0,-0.17,783,108.15,-2,-0.43,561.09,68.3,-0.87,-0.2,714.71,87,0.98,0,1994,0,1150,0
2024-05-28,885,122.41,0,0,785,108.58,0,0,561.96,68.5,0,0,713.73,87,0,0,1994,0,1150,20
2024-05-27,885,122.41,0,0,785,108.58,0,0,561.96,68.5,-4.1,-0.5,713.73,87,0,0,1994,0,1130,0
2024-05-24,885,122.41,2,0.28,785,108.58,0,0,566.06,69,0,0,713.73,87,0,0,1994,50,1130,0
2024-05-23,883,122.13,6,0.83,785,108.58,4,0.56,566.06,69,0,0,713.73,87,0,0,1944,0,1130,0
2024-05-22,877,121.3,9,1.08,781,108.02,8,0.96,566.06,69,0.78,0,713.73,87,0.98,0,1944,0,1130,0
2024-05-21,868,120.22,8,1.11,773,107.06,8,1.1,565.28,69,0,0,712.75,87,0,0,1944,0,1130,0
2024-05-20,860,119.11,3,0.25,765,105.96,4,0.41,565.28,69,0.78,0,712.75,87,0.99,0,1944,-9,1130,0
2024-05-17,857,118.86,0,0,761,105.55,0,0,564.5,69,0,0,711.76,87,0,0,1953,-43,1130,0
2024-05-16,857,118.86,0,0,761,105.55,0,0,564.5,69,0,0,711.76,87,0,0,1996,-7,1130,-20
2024-05-15,857,118.86,0,0.16,761,105.55,0,0.15,564.5,69,-0.78,0,711.76,87,-0.99,0,2003,-43,1150,0
2024-05-14,857,118.7,0,0,761,105.4,0,0,565.28,69,0,0,712.75,87,0,0,2046,0,1150,0
2024-05-13,857,118.7,0,-0.16,761,105.4,0,-0.15,565.28,69,4.87,0.5,712.75,87,5.08,0.5,2046,0,1150,0
2024-05-11,857,118.86,0,0,761,105.55,0,0,560.41,68.5,0,0,707.67,86.5,0,0,2046,0,1150,0
2024-05-10,857,118.86,3,0.41,761,105.55,3,0.42,560.41,68.5,0,0,707.67,86.5,0,0,2046,0,1150,0
2024-05-09,854,118.45,3,0.42,758,105.13,3,0.41,560.41,68.5,0,0,707.67,86.5,0,0,2046,0,1150,0
2024-05-08,851,118.03,8,0.95,755,104.72,7,0.83,560.41,68.5,4.86,0.5,707.67,86.5,5.06,0.5,2046,20,1150,0
2024-05-07,843,117.08,6,0.83,748,103.89,6,0.83,555.55,68,8.17,1,702.61,86,8.17,1,2026,26,1150,0
2024-05-06,837,116.25,5,1.17,742,103.06,5,1.12,547.38,67,0.19,0.3,694.44,85,-2.88,0,2000,0,1150,0
2024-04-30,832,115.08,2,0.44,737,101.94,2,0.42,547.19,66.7,-0.76,0,697.32,85,-0.96,0,2000,0,1150,20
2024-04-29,830,114.64,2,0.28,735,101.52,2,0.28,547.95,66.7,0,0,698.28,85,0,0,2000,0,1130,0
2024-04-28,828,114.36,2,0.27,733,101.24,3,0.41,547.95,66.7,0.76,0,698.28,85,0.96,0,2000,4,1130,0
2024-04-26,826,114.09,3,0.42,730,100.83,4,0.55,547.19,66.7,0.89,0.2,697.32,85,-0.96,0,1996,0,1130,0
2024-04-25,823,113.67,3,0.25,726,100.28,3,0.28,546.3,66.5,4.85,0.5,698.28,85,0.96,0,1996,0,1130,0
2024-04-24,820,113.42,-1,-0.13,723,100,-2,-0.28,541.45,66,0,0,697.32,85,0,0,1996,0,1130,0
2024-04-23,821,113.55,-3,-0.42,725,100.28,-3,-0.41,541.45,66,0,0,697.32,85,0,0,1996,8,1130,0
2024-04-22,824,113.97,-1,-0.14,728,100.69,-2,-0.28,541.45,66,4.1,0.5,697.32,85,4.1,0.5,1988,42,1130,0
2024-04-19,825,114.11,0,0,730,100.97,0,0,537.35,65.5,0,0,693.22,84.5,0,0,1946,0,1130,30
2024-04-18,825,114.11,0,-0.16,730,100.97,0,-0.14,537.35,65.5,4.84,0.5,693.22,84.5,5.05,0.5,1946,61,1100,0
2024-04-17,825,114.27,2,0.44,730,101.11,3,0.56,532.51,65,3.36,0.5,688.17,84,1.51,0.3,1885,85,1100,40
2024-04-16,823,113.83,6,0.83,727,100.55,6,0.83,529.15,64.5,2.47,0.3,686.66,83.7,5.74,0.7,1800,0,1060,0
2024-04-15,817,113,4,0.55,721,99.72,4,0.55,526.68,64.2,1.64,0.2,680.92,83,0,0,1800,42,1060,0
2024-04-12,813,112.45,0,0,717,99.17,2,0.28,525.04,64,0,0,680.92,83,0,0,1758,0,1060,0
2024-04-11,813,112.45,0,-0.15,715,98.89,0,-0.14,525.04,64,0.72,0,680.92,83,0.94,0,1758,0,1060,0
2024-04-10,813,112.6,0,0,715,99.03,0,0,524.32,64,0,0,679.98,83,0,0,1758,-42,1060,0
2024-04-09,813,112.6,-2,-0.28,715,99.03,0,0,524.32,64,-4.1,-0.5,679.98,83,-4.09,-0.5,1800,0,1060,0
2024-04-08,815,112.88,-3,-0.42,715,99.03,-1,-0.14,528.42,64.5,0,0,684.07,83.5,0,0,1800,0,1060,0
2024-04-07,818,113.3,-6,-0.67,716,99.17,-5,-0.55,528.42,64.5,-3.19,-0.3,684.07,83.5,-2.59,-0.2,1800,0,1060,30
2024-04-03,824,113.97,-3,-0.41,721,99.72,-4,-0.56,531.61,64.8,-5.74,-0.7,686.66,83.7,-10.66,-1.3,1800,0,1030,0
2024-04-02,827,114.38,-3,-0.58,725,100.28,-4,-0.69,537.35,65.5,-11.55,-1.5,697.32,85,-11.33,-1.5,1800,0,1030,0
2024-04-01,830,114.96,-5,-0.85,729,100.97,-6,-0.97,548.9,67,0.76,0,708.65,86.5,0.98,0,1800,0,1030,0
2024-03-29,835,115.81,-3,-0.42,735,101.94,-2,-0.28,548.14,67,0,0,707.67,86.5,0,0,1800,-28,1030,0
2024-03-28,838,116.23,-2,-0.11,737,102.22,-1,0,548.14,67,-0.76,0,707.67,86.5,-0.98,0,1828,0,1030,0
2024-03-27,840,116.34,-2,-0.44,738,102.22,0,-0.14,548.9,67,0.76,0,708.65,86.5,0.98,0,1828,0,1030,0
2024-03-26,842,116.78,-3,-0.58,738,102.36,0,-0.14,548.14,67,1.51,0,707.67,86.5,-2.13,-0.5,1828,0,1030,0
2024-03-25,845,117.36,0,0.32,738,102.5,0,0.28,546.63,67,-2.27,0,709.8,87,-13.6,-1.3,1828,0,1030,0
2024-03-22,845,117.04,-5,-1.18,738,102.22,0,-0.42,548.9,67,-1.81,-0.5,723.4,88.3,-0.27,-0.4,1828,0,1030,0
2024-03-21,850,118.22,-7,-0.97,738,102.64,-3,-0.42,550.71,67.5,0,0,723.67,88.7,0,0,1828,-30,1030,0
2024-03-20,857,119.19,-5,-0.7,741,103.06,-4,-0.56,550.71,67.5,0,0,723.67,88.7,0,0,1858,0,1030,0
2024-03-19,862,119.89,-8,-1.11,745,103.62,-9,-1.25,550.71,67.5,0.77,0,723.67,88.7,1,0,1858,-32,1030,0
2024-03-18,870,121,-10,-1.39,754,104.87,-6,-0.83,549.94,67.5,-2.45,-0.3,722.67,88.7,-2.44,-0.3,1890,-60,1030,0
2024-03-15,880,122.39,-10,-1.57,760,105.7,-11,-1.68,552.39,67.8,-1.63,-0.2,725.11,89,-8.15,-1,1950,-28,1030,-30
2024-03-14,890,123.96,-12,-1.67,771,107.38,-12,-1.67,554.02,68,-6.51,-0.8,733.26,90,-6.51,-0.8,1978,0,1060,-70
2024-03-13,902,125.63,-8,-1.46,783,109.05,-9,-1.56,560.53,68.8,-0.07,-0.2,739.77,90.8,0.42,-0.2,1978,-72,1130,0
2024-03-12,910,127.09,-5,-0.53,792,110.61,-8,-0.97,560.6,69,-8.92,-1,739.35,91,-9.16,-1,2050,0,1130,-70
2024-03-11,915,127.62,-5,-0.51,800,111.58,-5,-0.54,569.52,70,1.65,0.3,748.51,92,-1.04,0,2050,-30,1200,0
2024-03-08,920,128.13,-2,-0.1,805,112.12,-2,-0.12,567.87,69.7,-0.78,0,749.55,92,-1.04,0,2080,-35,1200,0
2024-03-07,922,128.23,-2,-0.28,807,112.24,-3,-0.42,568.65,69.7,0,0,750.59,92,0,0,2115,-115,1200,0
2024-03-06,924,128.51,-1,-0.14,810,112.66,-6,-0.83,568.65,69.7,0,0,750.59,92,0,0,2230,0,1200,0
2024-03-05,925,128.65,-2,-0.28,816,113.49,-2,-0.28,568.65,69.7,4.07,0.5,750.59,92,8.16,1,2230,-15,1200,0
2024-03-04,927,128.93,-1,-0.14,818,113.77,-1,-0.14,564.58,69.2,0,0,742.43,91,0,0,2245,-85,1200,0
2024-03-01,928,129.07,-1,-0.32,819,113.91,-7,-1.13,564.58,69.2,0.79,0,742.43,91,1.03,0,2330,0,1200,80
2024-02-29,929,129.39,-1,0.04,826,115.04,-4,-0.4,563.79,69.2,-0.79,0,741.4,91,0.6,0.2,2330,0,1120,0
2024-02-28,930,129.35,-3,-0.41,830,115.44,-2,-0.28,564.58,69.2,0.79,0,740.8,90.8,1.03,0,2330,-58,1120,0
2024-02-27,933,129.76,-2,-0.28,832,115.72,-2,-0.27,563.79,69.2,1.63,0.2,739.77,90.8,0,0,2388,-12,1120,0
2024-02-26,935,130.04,-3,-0.42,834,115.99,-1,-0.14,562.16,69,-0.78,0,739.77,90.8,-1.03,0,2400,-30,1120,0
2024-02-23,938,130.46,0,-0.18,835,116.13,0,-0.17,562.94,69,1.56,0,740.8,90.8,2.05,0,2430,0,1120,0
2024-02-22,938,130.64,0,-0.18,835,116.3,0,-0.16,561.38,69,0,0,738.75,90.8,0,0,2430,0,1120,0
2024-02-21,938,130.82,1,0.5,835,116.46,1,0.47,561.38,69,-1.56,0,738.75,90.8,-2.05,0,2430,0,1120,0
2024-02-20,937,130.32,7,0.97,834,115.99,7,0.97,562.94,69,3.22,0.3,740.8,90.8,3.47,0.3,2430,-20,1120,0
2024-02-19,930,129.35,10,1.39,827,115.02,14,1.95,559.72,68.7,0.86,0.2,737.33,90.5,0.61,0.2,2450,-30,1120,0
2024-02-18,920,127.96,6,0.84,813,113.07,11,1.53,558.86,68.5,4.08,0.5,736.72,90.3,4.08,0.5,2480,0,1120,70
2024-02-09,914,127.12,0,0,802,111.54,0,0,554.78,68,0,0,732.64,89.8,0,0,2480,0,1050,0
2024-02-08,914,127.12,0,-0.18,802,111.54,0,-0.16,554.78,68,0.76,0,732.64,89.8,1.01,0,2480,0,1050,0
2024-02-07,914,127.3,0,0,802,111.7,0,0,554.02,68,5.71,0.7,731.63,89.8,0,0,2480,0,1050,0
2024-02-06,914,127.3,0,0.18,802,111.7,0,0.16,548.31,67.3,4.07,0.5,731.63,89.8,-3.26,-0.4,2480,0,1050,0
2024-02-05,914,127.12,0,-0.18,802,111.54,0,-0.16,544.24,66.8,0,0,734.89,90.2,0,0,2480,0,1050,0
2024-02-04,914,127.3,2,0.1,802,111.7,2,0.12,544.24,66.8,0.76,0,734.89,90.2,1.02,0,2480,0,1050,0
2024-02-02,912,127.2,2,0.28,800,111.58,3,0.42,543.48,66.8,0,0,733.87,90.2,0,0,2480,0,1050,0
2024-02-01,910,126.92,2,0.28,797,111.16,4,0.56,543.48,66.8,2.44,0.3,733.87,90.2,1.63,0.2,2480,0,1050,0
2024-01-31,908,126.64,0,0,793,110.6,0,0,541.04,66.5,0.75,0,732.24,90,1.02,0,2480,0,1050,0
2024-01-30,908,126.64,-2,-0.28,793,110.6,-2,-0.28,540.29,66.5,-4.82,-0.5,731.22,90,-1.02,0,2480,0,1050,0
2024-01-29,910,126.92,-3,-0.42,795,110.88,-5,-0.7,545.11,67,0,0,732.24,90,0,0,2480,0,1050,0
2024-01-26,913,127.34,-4,-0.91,800,111.58,-4,-0.87,545.11,67,5.57,0.5,732.24,90,6.09,0.5,2480,0,1050,0
2024-01-25,917,128.25,0,0,804,112.45,0,0,539.54,66.5,0,0,726.15,89.5,0,0,2480,0,1050,0
